"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1901652","response to peptide",346,0.296369028386558,1.86451381422443,4.78348260837033e-07,1.20431209198971e-05,1.02593113837416e-05,1424,"tags=34%, list=23%, signal=27%","Slit2/Cd74/Enah/Cd7/Serpina3f/F830016B08Rik/Il1rapl2/Gas6/Egr1/Gbp4/Gbp9/Pira2/Klf4/Gfpt2/Fzd4/Ifit1/Trim2/Stx11/Cd200/Il7/Tlr3/Abcb1a/Ifit1bl2/Ccl3/Robo1/Traf1/Ifi213/Ccr9/Arg1/Zbp1/Kynu/Ccl4/Relb/Socs2/Nfkbiz/Rora/Pde2a/Csf1/Oas2/Srf/Rarg/Isg15/Dbn1/Prkn/Csf2rb2/Cxcl17/Iigp1/Oas3/Gm12185/Oasl2/Ifitm7/Il1r2/Nkiras1/Gm11772/Mpl/Nkiras2/Cr2/Irf7/Gimap6/Gbp6/Il12rb1/Plcb1/Cish/Prmt2/Pirb/App/Gbp5/Il20ra/Samhd1/Hnmt/Vamp4/Oasl1/Zfp36/Ldlrap1/Cd274/Pim1/Ro60/Socs1/Il21r/St3gal6/Ifitm1/Stxbp4/Ccl5/Star/Irgm2/Ccrl2/Tnfrsf11a/Casp4/Sigirr/Xaf1/Mmp2/Fos/Axl/Ifi206/Stat2/Tnfrsf1b/Cdk5r1/Ikbke/Prkaca/Klf6/Ebi3/Parp14/Il18/Stoml1/Rufy4/Ifitm3/Oas1c/Stat3/Abca1/Stat1/Gpr146/Tslp/Gata3/Irak3/Rara/Vegfc"
"GO:0065004","protein-DNA complex assembly",81,-0.473986324756071,-2.36157048935763,5.88954737533231e-07,1.47195694986408e-05,1.25393282958477e-05,2021,"tags=80%, list=33%, signal=54%","Mis12/Trappc12/Med29/Med24/Npm1/Cenpx/Cenpc1/Ubtf/Taf5/Med9/Taf12/H1f0/Smarca4/Gtf2h5/Rbbp4/Taf2/Daxx/Med30/Baz1a/Chaf1b/Taf6l/Supt16/Spty2d1/Hmgb1/Med22/Med23/Smarca5/Tspyl3/Set/Anp32b/Rrn3/Taf4b/Grwd1/Nap1l1/Sart3/Pole3/Hjurp/Cenpw/Mis18a/Ssrp1/Nasp/Cenpa/Dmc1/Dnajc9/Chaf1a/Mcm2/Rad51c/Gmnn/Atad2/Med18/Cdt1/Cenpo/Dlgap5/Rad51/Cenpe/Kntc1/Cdc45/Cenph/Cenpp/Oip5/Cenpk/Cenpn/Asf1b/Cenpi/Mis18bp1"
"GO:0070925","organelle assembly",318,-0.30591598352318,-1.88543505300936,6.1925572103248e-07,1.53647216580812e-05,1.30889214567582e-05,1249,"tags=33%, list=21%, signal=27%","Tubgcp5/Cdk2/Prmt1/Usp10/Sclt1/Cep152/Noct/Fuz/Ccdc40/Ehd1/Ccp110/Rrs1/Sh3pxd2b/Rab39/Kat2a/Tbc1d31/C1qbp/Ift27/Cenpw/Ezr/Aaas/Mdm1/Tgtp1/Sac3d1/Haus6/Src/Diaph3/Cep295/Ska2/Myo7a/Ap3s1/Pcnt/Cep131/Rcc1/Cetn4/Cdk5rap2/Enkd1/Ralb/Cenpa/Tubb5/Alms1/Haus4/Klc3/Dnaaf2/Haus1/Tubgcp6/Hps1/Spag6l/Tmem107/Sass6/Nup62/Cdc20/Ska3/Wdr90/Ccnb2/Hps6/Drc7/Aurka/Cby1/Nptxr/Cplane2/Fbxo5/Cep128/Kif23/Crocc/Haus5/Fam161a/Cep72/Kif24/Plk1/Dlgap5/Plk4/Racgap1/Kifc5b/Wdr62/Cenpe/Mns1/Kntc1/Ska1/Incenp/Cenph/Birc5/Uhrf1/Cenpk/Mybl2/Pla2g4c/Prc1/Ccsap/Vil1/Stil/Tpx2/Cdca8/Kif11/Aurkb/Kif15/Spag5/Ndc80/D7Ertd443e/Aspm/Cfap61/Kifc1/Kif4/Gpsm2/Nek2"
"GO:0044843","cell cycle G1/S phase transition",101,-0.430048131579423,-2.24964238264914,6.87072857853575e-07,1.69247299661197e-05,1.44178636055453e-05,1381,"tags=49%, list=23%, signal=38%","E2f6/Ppp2r3d/Ctdsp1/Fam83d/Mblac1/Apex1/Cdk2/Bcl2/Rbbp8/Rpa2/Tfdp1/Rbl1/Lsm11/Rfwd3/Cdk6/Dpf1/Csf1r/Nasp/Rcc1/Cdkn2c/Ezh2/Dpf3/Psme3/Mtbp/Sass6/Skp2/Tcf19/Ccnb2/Ccne2/Spdya/Dbf4/Camk2b/Cdkn1a/Ccnb1/E2f1/Rrm1/Cdk1/Pole/Ccne1/E2f7/Ccna2/Ccnf/Stil/Iqgap3/Rrm2/Pagr1a/Haspin/Kif14/Mlf1"
"GO:0051653","spindle localization",33,-0.620404690028858,-2.49071174137222,7.00638471962064e-07,1.7014086014171e-05,1.44939843658595e-05,862,"tags=48%, list=14%, signal=42%","Ska2/Cdk5rap2/Enkd1/Cenpa/Ska3/Fmn2/Plk1/Ska1/Mad2l1/Sapcd2/Spdl1/Nusap1/Spag5/Ndc80/Aspm/Gpsm2"
"GO:0022613","ribonucleoprotein complex biogenesis",151,-0.383629452401377,-2.13090579798289,6.99590379555361e-07,1.7014086014171e-05,1.44939843658595e-05,2813,"tags=84%, list=46%, signal=46%","Sf3a1/Naf1/Rcc1l/Mterf4/Prpf3/Tfb1m/Ebna1bp2/Psip1/Myg1/Pop7/Eif1ax/Nop9/Mphosph10/Ptges3/Nom1/Eif5b/Ngdn/Riok1/Wdr55/Rbm34/Snrpb/Mphosph6/Gar1/Pin4/Tsr1/Dkc1/Mrto4/Zfp622/Eif3a/Heatr1/Ddx21/Lsm6/Urb2/Urb1/Npm1/Sart1/Sde2/Crnkl1/Nat10/Utp20/Eif6/Hsp90ab1/Pdcd11/Ftsj3/Sf3a2/Nol11/Srpk1/Nip7/Nop58/Wdr74/Ncl/Snrpd1/Bysl/Usp39/Exosc2/Snrpd3/Pak1ip1/Trmt2b/Lsm2/Gtf2h5/Fbl/Wdr3/Ddx49/Dhx9/Srsf10/Rrp1/Pa2g4/Pes1/Mrm2/Mybbp1a/Tsr2/Mcts2/Pih1d1/Npm3/Rps19bp1/Eif3b/Prkdc/Nhp2/Xab2/Ddx39b/Nop16/Pwp1/Eif3l/Rexo4/Exosc5/Ckap5/Hsp90aa1/Eri1/Rpp30/Snu13/Dis3/Smn1/Mrm3/Nop2/Rrn3/Exosc7/Prpf19/Ruvbl2/Pop4/Pno1/Eif4a3/Ddx27/Cinp/Grwd1/Rrs1/Nol10/Suv39h1/Ran/Gemin8/Nop56/Sart3/C1qbp/Wdr46/Eif3g/Xpo1/Gemin6/Mrm1/Tssc4/Ipo9/Znhit3/Utp4/Ak6/Lyar/Ddx51/LTO1/Rpusd2/Greb1l"
"GO:0051231","spindle elongation",10,-0.847848437058083,-2.41082529012354,1.05370171291977e-06,2.54075680636428e-05,2.16442360748753e-05,426,"tags=90%, list=7%, signal=84%","Kif23/Racgap1/Incenp/Birc5/Prc1/Cdca8/Kif11/Aurkb/Kif4"
"GO:0030261","chromosome condensation",20,-0.716702909542182,-2.58393846834251,1.10581207574991e-06,2.64776262053685e-05,2.2555798762628e-05,830,"tags=65%, list=14%, signal=56%","Phf13/Ncaph2/Smc4/Ncapd3/Ccnb1/Cdk1/Smc2/Ncaph/Ncapd2/Ncapg2/Top2a/Nusap1/Ncapg"
"GO:0006275","regulation of DNA replication",46,-0.557526473782634,-2.41792119424978,1.2784224206843e-06,3.03980442251601e-05,2.5895530173364e-05,599,"tags=37%, list=10%, signal=34%","Tipin/Dbf4/Dna2/Fbxo5/Nucks1/Gmnn/Timeless/Cdk1/Atad5/Cdt1/Dscc1/Cdc7/E2f8/E2f7/Esco2/Ccna2/Ticrr"
"GO:0046605","regulation of centrosome cycle",32,-0.621777500634033,-2.48592229987175,1.39581856609512e-06,3.2960570829722e-05,2.80784990682365e-05,1178,"tags=59%, list=19%, signal=48%","Azin1/Mcph1/Kat2a/Xpo1/Mdm1/Cep295/Cep131/Cdk5rap2/Alms1/Sass6/Nup62/Xrcc3/Gen1/Plk4/Wdr62/Ccnf/Stil/D7Ertd443e/Kifc1"
"GO:1902750","negative regulation of cell cycle G2/M phase transition",40,-0.581704991543676,-2.44492822082555,1.78363436029114e-06,4.18298907509373e-05,3.56341082362418e-05,1123,"tags=55%, list=19%, signal=45%","Rad21/Rbbp8/Inip/Chek1/Cdc6/Donson/Mrnip/Topbp1/Stk35/Pkmyt1/Dtl/Cdkn1a/Blm/Cdk1/Orc1/Plk1/Brca1/Bard1/Clspn/Aurkb/Ticrr/D7Ertd443e"
"GO:0071459","protein localization to chromosome, centromeric region",17,-0.74410315437929,-2.51744684658527,1.81855615530154e-06,4.23587501751868e-05,3.60846337725783e-05,922,"tags=76%, list=15%, signal=65%","Zw10/Mis18a/Cenpa/Mtbp/Cdk1/Zwilch/Kntc1/Knl1/Spdl1/Bub1b/Aurkb/Ttk/Haspin"
"GO:0006271","DNA strand elongation involved in DNA replication",13,-0.790909090909091,-2.45799774143023,2.16035537393713e-06,4.9980113515951e-05,4.25771318718335e-05,1279,"tags=100%, list=21%, signal=79%","Pold3/Gins1/Mcm7/Pole3/Mcm4/Pold2/Pcna/Mcm3/Pola1/Dna2/Lig1/Pole"
"GO:0090329","regulation of DNA-templated DNA replication",15,-0.770211393804229,-2.48158831696086,2.44983377414969e-06,5.62968512932117e-05,4.79582436465475e-05,599,"tags=67%, list=10%, signal=60%","Tipin/Dbf4/Fbxo5/Gmnn/Timeless/Cdt1/Cdc7/E2f8/E2f7/Ticrr"
"GO:0019221","cytokine-mediated signaling pathway",173,0.350943084405336,2.00413352516499,3.35979863402363e-06,7.66930034859795e-05,6.53333474728385e-05,1405,"tags=39%, list=23%, signal=31%","Slit2/Cd74/Cd7/Il1rapl2/Gas6/Egr1/Pira2/Fzd4/Il7/Ccl3/Robo1/Traf1/Ccr9/Arg1/Zbp1/Ccl4/Socs2/Nfkbiz/Csf1/Oas2/Isg15/Prkn/Csf2rb2/Cxcl17/Iigp1/Oas3/Oasl2/Ifitm7/Il1r2/Nkiras1/Mpl/Nkiras2/Cr2/Irf7/Il12rb1/Plcb1/Cish/Prmt2/Pirb/Il20ra/Samhd1/Oasl1/Socs1/Il21r/Ifitm1/Ccl5/Irgm2/Ccrl2/Tnfrsf11a/Casp4/Sigirr/Axl/Stat2/Tnfrsf1b/Cdk5r1/Ikbke/Prkaca/Klf6/Ebi3/Parp14/Il18/Ifitm3/Oas1c/Stat3/Stat1/Tslp/Irak3"
"GO:0044771","meiotic cell cycle phase transition",12,-0.794202045581387,-2.41184611296785,3.46810598398598e-06,7.86410257560794e-05,6.69928315205656e-05,745,"tags=75%, list=12%, signal=66%","Stk35/Cdc20/Pkmyt1/Ccnb2/Cdc25b/Cdc25c/Knl1/Ttk/Ndc80"
"GO:0006396","RNA processing",298,-0.301301642822718,-1.83839836061419,3.52189850186726e-06,7.93353978315362e-05,6.75843542151952e-05,2896,"tags=78%, list=48%, signal=43%","Ints1/Thg1l/Pld6/Zbtb8os/Khdrbs1/Ivns1abp/Tut1/Hnrnpu/Rnps1/Tcerg1/Hnrnpa1/Sf3a1/Bud31/Naf1/Tgfb1/Mterf4/Khdrbs3/Prpf3/Ints11/Tfb1m/Rbm38/Ebna1bp2/Zmat2/Psip1/Myg1/Safb/Pop7/Prx/Kat8/Nop9/Tra2b/Mphosph10/Rbm42/Ints2/Snrpa/Larp7/Dyrk1a/Pop1/Plrg1/Pabpc1/Fastkd3/Ngdn/Riok1/Wdr55/Rbm15/Rbm34/Snrpb/Cpsf7/Hnrnpf/Phf5a/Ncbp3/Mphosph6/Gar1/Pin4/Sf3b5/Tsr1/Dkc1/Fastk/Zcchc8/Urm1/Mrto4/Srsf2/Heatr1/Ddx21/Lsm6/Urb1/Npm1/Sart1/Ints7/Ptcd2/Srsf3/Sde2/Crnkl1/Dus1l/Mettl8/Nat10/Utp20/Thumpd1/Eif6/Pdcd11/Rbm8a/Trmt6/Gpkow/Nudt21/Tgs1/Ptbp1/Lsm3/Ftsj3/Srsf4/Magoh/Trp53rkb/Tsn/Taf12/Sf3a2/Tsen54/Cactin/Nol11/Srpk1/Nup155/Syncrip/Wdr74/Ncl/Lsm8/Snrpd1/Bysl/Cwf19l1/Pabpc4/Usp39/Exosc2/Snrpd3/Pak1ip1/Trmt2b/Lsm2/Gtf2h5/Pde12/Fbl/Wdr3/Ddx49/Clk3/Dhx9/Hnrnpul1/Lrpprc/Srsf10/Cstf2t/Rrp1/Pa2g4/Tmtc1/Pes1/Dhx40/Mrm2/Tsr2/Dgcr8/Trub1/Tsen15/Sf3b2/Zfp830/Thoc5/Pih1d1/Taf6l/Npm3/Lcmt2/Pdcd7/Ybx1/Prkdc/Pcbp1/Nhp2/Xab2/Ddx39b/Trmt44/Lage3/Wtap/Hnrnpul2/Cpsf4/Pwp1/Toe1/Hnrnpa3/Snrnp35/Osgep/Rexo4/Smndc1/Upf3a/Exosc5/Pus1/Mbnl3/Eri1/Grsf1/Rpp30/Snu13/Dis3/U2af1/Smn1/Mrm3/Nop2/Supv3l1/Exosc7/Rbmx2/Prpf19/Trmt10b/Raly/Mblac1/Pop4/Prmt1/Eif4a3/Snrnp40/Sf3b4/Ddx27/Usp49/Trmt61a/Rrs1/Nol10/Suv39h1/Tbrg4/Ppil1/Gemin8/Ncbp2/Kat2a/Atxn7l3/Sart3/C1qbp/Wdr46/Ints5/Snrpa1/Tfip11/Lsm11/Ttf2/Rbm11/Gemin6/Thoc3/Pcif1/Fastkd1/Mrm1/Tssc4/Dtwd2/Pnldc1/Ppp1r8/Znhit3/Rbm44/Utp4/Wdhd1/Ak6/Lyar/Slbp/Ppih/Ddx51/Rpusd2/Alyref/Cpsf4l/Ccnb1/Tent4a/Tyw3/Exd1"
"GO:0071345","cellular response to cytokine stimulus",311,0.300740059680949,1.86237806453283,3.57165835932813e-06,7.99304458976438e-05,6.80912646281268e-05,1405,"tags=33%, list=23%, signal=27%","Slit2/Cd74/Enah/Cd7/F830016B08Rik/Il1rapl2/Gas6/Egr1/Gbp4/Gbp9/Pira2/Klf4/Gfpt2/Fzd4/Ifit1/Trim2/Stx11/Cd200/Il7/Tlr3/Abcb1a/Ifit1bl2/Ccl3/Robo1/Traf1/Ifi213/Ccr9/Arg1/Zbp1/Ccl4/Socs2/Nfkbiz/Rora/Pde2a/Csf1/Oas2/Rarg/Isg15/Dbn1/Prkn/Csf2rb2/Cxcl17/Iigp1/Oas3/Gm12185/Oasl2/Ifitm7/Il1r2/Nkiras1/Gm11772/Mpl/Nkiras2/Cr2/Irf7/Gbp6/Il12rb1/Plcb1/Cish/Prmt2/Pirb/Gbp5/Il20ra/Samhd1/Vamp4/Oasl1/Zfp36/Ldlrap1/Pim1/Ro60/Socs1/Il21r/St3gal6/Ifitm1/Stxbp4/Ccl5/Star/Irgm2/Ccrl2/Tnfrsf11a/Casp4/Sigirr/Mmp2/Fos/Axl/Ifi206/Stat2/Tnfrsf1b/Cdk5r1/Ikbke/Prkaca/Klf6/Ebi3/Parp14/Il18/Stoml1/Rufy4/Ifitm3/Oas1c/Stat3/Abca1/Stat1/Tslp/Gata3/Irak3"
"GO:0044774","mitotic DNA integrity checkpoint signaling",40,-0.565564312372407,-2.37708833190797,4.57868478914029e-06,0.000101801407259846,8.67227310369633e-05,936,"tags=50%, list=15%, signal=43%","Rfwd3/Chek1/Cdc6/Donson/Mrnip/Topbp1/Rad9a/Tipin/Dtl/Cdkn1a/Blm/Cdk1/Orc1/Plk1/Brca1/Clspn/Eme1/Fancd2/Ticrr/D7Ertd443e"
"GO:0000082","G1/S transition of mitotic cell cycle",92,-0.427123340278062,-2.2016729564499,4.83512227490674e-06,0.000106809410769553,9.09889563583469e-05,1422,"tags=49%, list=23%, signal=38%","E2f6/Ppp2r3d/Ctdsp1/Mblac1/Apex1/Cdk2/Bcl2/Rbbp8/Rpa2/Tfdp1/Rbl1/Lsm11/Rfwd3/Cdk6/Dpf1/Nasp/Rcc1/Cdkn2c/Ezh2/Dpf3/Psme3/Mtbp/Sass6/Skp2/Tcf19/Ccnb2/Ccne2/Spdya/Dbf4/Camk2b/Cdkn1a/Ccnb1/E2f1/Rrm1/Cdk1/Pole/Ccne1/E2f7/Ccna2/Ccnf/Stil/Iqgap3/Rrm2/Haspin/Kif14"
"GO:0051383","kinetochore organization",16,-0.736051181851306,-2.41782212341008,4.87060541800152e-06,0.000106903544559213,9.10691471881391e-05,739,"tags=69%, list=12%, signal=61%","Cenpw/Cenpa/Smc4/Smc2/Dlgap5/Cenpe/Kntc1/Cenph/Nuf2/Cenpk/Ndc80"
"GO:0000077","DNA damage checkpoint signaling",53,-0.516951552470233,-2.31465838883646,5.15380066701209e-06,0.00011181179938277,9.52503984535344e-05,1081,"tags=47%, list=18%, signal=39%","Rpa2/Rnf168/Rfwd3/Chek1/Donson/Mrnip/Topbp1/Rad9a/Tipin/Dtl/Wdr76/Cdkn1a/E2f1/Blm/Cdk1/Plk1/Rad51/Brca2/Brca1/Bard1/Clspn/Eme1/Fancd2/Ticrr/D7Ertd443e"
"GO:0042254","ribosome biogenesis",113,-0.396970465562857,-2.11298307343955,5.17803318956998e-06,0.00011181179938277,9.52503984535344e-05,2801,"tags=85%, list=46%, signal=47%","Naf1/Rcc1l/Mterf4/Tfb1m/Ebna1bp2/Myg1/Pop7/Eif1ax/Nop9/Mphosph10/Nom1/Eif5b/Ngdn/Riok1/Wdr55/Rbm34/Mphosph6/Gar1/Pin4/Tsr1/Dkc1/Mrto4/Zfp622/Heatr1/Ddx21/Lsm6/Urb2/Urb1/Npm1/Sart1/Sde2/Nat10/Utp20/Eif6/Pdcd11/Ftsj3/Nol11/Nip7/Nop58/Wdr74/Ncl/Bysl/Exosc2/Pak1ip1/Trmt2b/Gtf2h5/Fbl/Wdr3/Ddx49/Rrp1/Pa2g4/Pes1/Mrm2/Mybbp1a/Tsr2/Pih1d1/Npm3/Rps19bp1/Prkdc/Nhp2/Nop16/Pwp1/Rexo4/Exosc5/Eri1/Rpp30/Snu13/Dis3/Mrm3/Nop2/Rrn3/Exosc7/Pop4/Pno1/Eif4a3/Ddx27/Cinp/Grwd1/Rrs1/Nol10/Suv39h1/Ran/Nop56/C1qbp/Wdr46/Xpo1/Mrm1/Ipo9/Znhit3/Utp4/Ak6/Lyar/Ddx51/LTO1/Rpusd2/Greb1l"
"GO:0009314","response to radiation",151,-0.366923521777158,-2.03811113843573,5.19219512320692e-06,0.00011181179938277,9.52503984535344e-05,1057,"tags=32%, list=17%, signal=27%","Polh/Paxip1/Rnf168/Hmgn1/Usf1/Sgk1/Inip/Fancg/Rfwd3/Pcna/Mrnip/Topbp1/Hras/Rad9a/Tipin/Usp1/Usp2/Tigar/Pde1b/Dtl/Pold1/Cdkn1a/Nucks1/Adam2/Rrm1/Blm/Rad18/Ddias/Gnat2/Rad54l/Xrcc2/Rad51/Ect2/Zranb3/Brca2/Brca1/Pclaf/Bard1/Pbk/Fignl1/Rad54b/Rad51ap1/Fancd2/Aurkb/Ticrr/D7Ertd443e/Gpsm2/Slc24a2"
"GO:0051293","establishment of spindle localization",32,-0.601933827444869,-2.40658551196609,5.63855241033434e-06,0.000120665021581155,0.000102792294269977,862,"tags=53%, list=14%, signal=46%","Mcph1/Zw10/Ska2/Cdk5rap2/Enkd1/Cenpa/Ska3/Fmn2/Plk1/Ska1/Mad2l1/Sapcd2/Spdl1/Nusap1/Spag5/Ndc80/Gpsm2"
"GO:0006282","regulation of DNA repair",103,-0.411144855423669,-2.15501874008033,6.26921004407698e-06,0.000133327796216892,0.000113579477163369,2436,"tags=70%, list=40%, signal=43%","Smchd1/Hmga2/Morf4l2/Ep400/Rad50/Smarcc1/Actl6a/Kat7/Taf5/Klhl15/Uchl5/Taf12/Mcrs1/Rif1/Kat5/Terf2ip/Smarca4/Ppp4c/Mre11a/Taf2/Dhx9/Trim28/Bcl7a/Parp1/Taf6l/Ddx11/Hmgb1/Prkdc/Fh1/Nudt16l1/Spidr/Hdac10/Slf1/Ruvbl2/Prmt1/Mad2l2/Suv39h1/Kat2a/Nsd2/Atxn7l3/Rpa2/C1qbp/Rnf168/Mdc1/Dmap1/Dpf1/Chek1/Radx/Pcna/Mrnip/Cgas/Dpf3/Dek/Usp1/Skp2/Rmi2/Tigar/Rtel1/Timeless/Blm/Fmn2/Plk1/Aunip/Rad51/Fancb/Polq/Brca1/Bard1/Fignl1/Parpbp/Rad51ap1/Foxm1"
"GO:0007095","mitotic G2 DNA damage checkpoint signaling",22,-0.663379740249865,-2.43581263792549,6.60126566081835e-06,0.000139523047053346,0.000118857096466067,887,"tags=59%, list=15%, signal=51%","Chek1/Donson/Mrnip/Topbp1/Dtl/Cdkn1a/Blm/Cdk1/Plk1/Brca1/Clspn/Ticrr/D7Ertd443e"
"GO:0000076","DNA replication checkpoint signaling",14,-0.769335322038651,-2.44408186221377,7.12186384799283e-06,0.000148690620826387,0.000126666782559616,1000,"tags=86%, list=16%, signal=72%","Mdc1/Cdc6/Donson/Topbp1/Rad9a/Tipin/Dna2/Timeless/Orc1/Cdt1/Clspn/Ticrr"
"GO:0032886","regulation of microtubule-based process",98,-0.420062241118596,-2.18904087236704,7.08825446779611e-06,0.000148690620826387,0.000126666782559616,1188,"tags=43%, list=20%, signal=35%","Ccdc40/Azin1/Mcph1/Kat2a/Sgk1/Dnah11/Xpo1/Mdm1/Bora/Diaph3/Cep295/Git1/Ska2/Cep131/Rcc1/Cdk5rap2/Stmn1/Trim58/Alms1/Spag6l/Sass6/Nup62/Xrcc3/Ska3/Cyb5d1/Ckap2/Tacc3/Plk1/Gen1/Plk4/Wdr62/Ska1/Ccsap/Ccnf/Stil/Tpx2/Kif18a/Aurkb/Spag5/D7Ertd443e/Kifc1/Gpsm2"
"GO:1902969","mitotic DNA replication",16,-0.728088114390914,-2.39166459367482,7.69698794968357e-06,0.000159724162058888,0.000136066051729335,1244,"tags=81%, list=21%, signal=65%","Cdk2/Gins1/Mcm4/Mcm6/Mcm3/Mcm2/Pola1/Lig1/Cdk1/Rad51/Cdc45/Brca2/Tk1"
"GO:0051294","establishment of spindle orientation",26,-0.631089141475811,-2.42720176980368,7.76406409739323e-06,0.000160145514876352,0.000136424994380955,1130,"tags=58%, list=19%, signal=47%","Mcph1/Zw10/Ska2/Cdk5rap2/Enkd1/Cenpa/Ska3/Plk1/Ska1/Mad2l1/Sapcd2/Spdl1/Spag5/Ndc80/Gpsm2"
"GO:0048232","male gamete generation",179,-0.340691192492984,-1.93870885637554,8.2510511150681e-06,0.00016917125160475,0.000144113852126402,701,"tags=26%, list=12%, signal=24%","Alms1/Catspere2/Cntln/Gal3st1/Klc3/Neurl4/Slc26a6/Hps1/Spag6l/Hfm1/Sass6/Suv39h2/Slc19a2/Dmc1/Mycbpap/Spdya/Tnk2/Drc7/Spag4/Rad51c/Fancf/Tuba8/Cep128/Ccnb1/E2f1/Hmgb2/Chtf18/Mcm8/Rad18/Ndc1/Ddias/Racgap1/Mns1/Zfp41/Brca2/Fignl1/Trip13/Brip1/Cit/Cip2a/Fanca/Kif18a/Sgo2a/Spata32/Aspm/Cfap61/Tspan8"
"GO:0090224","regulation of spindle organization",19,-0.693219441487381,-2.45386367709082,8.90738464269102e-06,0.00017961176610708,0.00015300793282179,906,"tags=58%, list=15%, signal=49%","Bora/Rcc1/Sass6/Nup62/Tacc3/Plk1/Ccsap/Stil/Tpx2/Spag5/Gpsm2"
"GO:0051445","regulation of meiotic cell cycle",27,-0.626490950150896,-2.43184469521323,8.97009696387578e-06,0.00017961176610708,0.00015300793282179,745,"tags=48%, list=12%, signal=42%","Stk35/Cdc20/Pkmyt1/Camk2b/Fbxo5/Cdc25b/Trip13/Cdc25c/Rps6ka2/Rad51ap1/Knl1/Ttk/Aspm"
"GO:2000779","regulation of double-strand break repair",70,-0.455866348526284,-2.20066019114495,8.94920521451105e-06,0.00017961176610708,0.00015300793282179,1317,"tags=44%, list=22%, signal=35%","Slf1/Ruvbl2/Prmt1/Mad2l2/Nsd2/Rpa2/C1qbp/Mdc1/Dmap1/Dpf1/Chek1/Radx/Mrnip/Cgas/Dpf3/Dek/Skp2/Rmi2/Rtel1/Timeless/Blm/Fmn2/Plk1/Aunip/Rad51/Fancb/Polq/Fignl1/Parpbp/Rad51ap1/Foxm1"
"GO:0051302","regulation of cell division",70,-0.455762346880375,-2.20015813109444,8.94920521451105e-06,0.00017961176610708,0.00015300793282179,501,"tags=43%, list=8%, signal=40%","Zbtb18/Myo19/Tada2a/Git1/Cdc6/Fgf3/Nup62/Aurka/Kif20a/Kif23/Blm/Plk1/Efhc1/Racgap1/Ect2/Cdc25b/Incenp/Brca2/Birc5/Ptn/E2f8/E2f7/Prc1/Cit/Cdca8/Aurkb/Kif20b/Kif18b/Kif14/Aspm"
"GO:0010824","regulation of centrosome duplication",29,-0.619388346385833,-2.44924228247031,1.06749120086174e-05,0.000212505225101779,0.000181029260562294,1178,"tags=59%, list=19%, signal=47%","Azin1/Kat2a/Xpo1/Mdm1/Cep295/Cep131/Cdk5rap2/Alms1/Sass6/Nup62/Xrcc3/Gen1/Plk4/Ccnf/Stil/D7Ertd443e/Kifc1"
"GO:0044818","mitotic G2/M transition checkpoint",32,-0.588483478302114,-2.35280980789038,1.08824898326225e-05,0.000215385232294216,0.000183482685282609,1111,"tags=56%, list=18%, signal=46%","Rbbp8/Inip/Chek1/Cdc6/Donson/Mrnip/Topbp1/Dtl/Cdkn1a/Blm/Cdk1/Orc1/Plk1/Brca1/Bard1/Clspn/Ticrr/D7Ertd443e"
"GO:1902751","positive regulation of cell cycle G2/M phase transition",23,-0.650776337550176,-2.42183982136444,1.21722681400931e-05,0.000239527851216544,0.000204049334641246,537,"tags=52%, list=9%, signal=48%","Dtl/Lmnb1/Rad51c/Fbxo5/Ccnb1/Rrm1/Cdk1/Atad5/Cdc7/Cdc25b/Rad51b/Cdc25c"
"GO:0000018","regulation of DNA recombination",68,-0.466900916773159,-2.25703532942186,1.25750346997851e-05,0.000246039536068938,0.000209596518214162,1280,"tags=43%, list=21%, signal=34%","Ruvbl2/Prmt1/Mad2l2/Nsd2/Rpa2/C1qbp/Paxip1/Mdc1/Dmap1/Chek1/Radx/Mrnip/Cgas/Skp2/Rmi2/Rtel1/Timeless/Blm/Rad18/Atad5/Plk1/Rad51/Fancb/Polq/Fignl1/Parpbp/Ankle1/Pagr1a/Rad51ap1"
"GO:0051255","spindle midzone assembly",11,-0.787152523592826,-2.30457946586745,1.26988800344686e-05,0.00024705093885239,0.000210458113489908,426,"tags=73%, list=7%, signal=68%","Kif23/Racgap1/Incenp/Birc5/Prc1/Cdca8/Aurkb/Kif4"
"GO:0045143","homologous chromosome segregation",34,-0.570082949741097,-2.29376441281343,1.38245372455199e-05,0.00026743059620712,0.000227819165669555,576,"tags=41%, list=10%, signal=37%","Dmc1/Ccne2/Spdya/Ndc1/Fmn2/Plk1/Ccne1/Brca2/Trip13/Brip1/Knl1/Fancd2/Espl1/Haspin"
"GO:0010212","response to ionizing radiation",63,-0.470337237563018,-2.20264438584055,1.52787637054637e-05,0.000293901611952291,0.000250369333103725,1048,"tags=43%, list=17%, signal=36%","Paxip1/Rnf168/Inip/Rfwd3/Mrnip/Topbp1/Hras/Rad9a/Tigar/Cdkn1a/Nucks1/Rrm1/Blm/Ddias/Rad54l/Xrcc2/Rad51/Ect2/Brca2/Brca1/Bard1/Fignl1/Rad54b/Rad51ap1/Fancd2/Ticrr/D7Ertd443e"
